rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,updated_at
20,3220.래미안에스티움 앞 (신풍로),27,135,37.50013733,126.91397858,ST-1991,2025-09-04T10:00:00.000+09:00
10,3221.서울특별시 남부교육지원청,8,80,37.51933289,126.89530182,ST-1992,2025-09-04T10:00:00.000+09:00
15,3310.영락고등학교,1,7,37.47662735,126.94364166,ST-2393,2025-09-04T10:00:00.000+09:00
12,3311.서울대입구역 4번 출구,2,17,37.48122025,126.95157623,ST-2394,2025-09-04T10:00:00.000+09:00
10,3401.창신두산아파트,9,90,37.57376099,127.01393890,ST-1798,2025-09-04T10:00:00.000+09:00
10,3402.이화공영주차장,5,50,37.57660675,127.00556946,ST-1799,2025-09-04T10:00:00.000+09:00
9,3404.서울특별시 중부교육지원청,1,11,37.57185364,127.00235748,ST-1801,2025-09-04T10:00:00.000+09:00
10,3405.파크팰리스,13,130,37.57455063,126.97055054,ST-1802,2025-09-04T10:00:00.000+09:00
18,3407.안국동사거리(신),2,11,37.57580566,126.98339081,ST-1804,2025-09-04T10:00:00.000+09:00
13,3408.종로타워빌딩,4,31,37.57070541,126.98323822,ST-1805,2025-09-04T10:00:00.000+09:00
10,3410.종로3가역 8번출구,1,10,37.57246780,126.99188995,ST-1807,2025-09-04T10:00:00.000+09:00
9,3411.종묘,2,22,37.57072067,126.99437714,ST-1808,2025-09-04T10:00:00.000+09:00
15,3412.세운상가,1,7,37.57031250,126.99454498,ST-1809,2025-09-04T10:00:00.000+09:00
22,3413.종로플레이스,17,77,37.57320023,126.99796295,ST-1810,2025-09-04T10:00:00.000+09:00
6,3414.종로5가역 4번출구,4,67,37.57117462,127.00222778,ST-1811,2025-09-04T10:00:00.000+09:00
15,3415.동대문역6번출구,28,187,37.57147217,127.01071930,ST-1812,2025-09-04T10:00:00.000+09:00
15,3416.동묘앞역 6번출구,27,180,37.57153320,127.01561737,ST-1813,2025-09-04T10:00:00.000+09:00
12,3417.창신3동주민센터,9,75,37.57772446,127.01525116,ST-1814,2025-09-04T10:00:00.000+09:00
10,3418.창신역2번 출구,1,10,37.57998657,127.01506042,ST-1815,2025-09-04T10:00:00.000+09:00
14,3419.국립어린이과학관,2,14,37.58194733,126.99736786,ST-1816,2025-09-04T10:00:00.000+09:00
10,3420. 성균관대입구 사거리 B,6,60,37.58327484,126.99885559,ST-1817,2025-09-04T10:00:00.000+09:00
10,3421.혜화역 1번출구,5,50,37.58385468,127.00185394,ST-1818,2025-09-04T10:00:00.000+09:00
23,3422.성균관대 정문,17,74,37.58479691,126.99713135,ST-1819,2025-09-04T10:00:00.000+09:00
7,3425.광화문 풍림스페이스본 1단지앞,20,286,37.57529068,126.96895599,ST-1822,2025-09-04T10:00:00.000+09:00
10,3426.독립문역 2번출구 뒤,7,70,37.57501602,126.95755005,ST-1823,2025-09-04T10:00:00.000+09:00
8,3427.인왕산 아이파크 정문,3,38,37.57666779,126.95584869,ST-1824,2025-09-04T10:00:00.000+09:00
10,3428.서울미술관,4,40,37.59512711,126.96349335,ST-1825,2025-09-04T10:00:00.000+09:00
10,3429.HW컨벤션센터 앞,8,80,37.59725952,126.96308899,ST-1826,2025-09-04T10:00:00.000+09:00
10,3431.로제우스 레포츠센터,6,60,37.60760117,126.95768738,ST-1828,2025-09-04T10:00:00.000+09:00
14,3432.종로2가 사거리,3,21,37.57001877,126.98880768,ST-1829,2025-09-04T10:00:00.000+09:00
7,3500. 군자역2번출구,0,0,37.55758667,127.07969666,ST-983,2025-09-04T10:00:00.000+09:00
10,3501. K&S빌딩 앞,14,140,37.53950119,127.08300018,ST-984,2025-09-04T10:00:00.000+09:00
18,3502. 중곡역 1번출구,12,67,37.56565857,127.08429718,ST-985,2025-09-04T10:00:00.000+09:00
14,3503. 광진유진스웰,0,0,37.55048752,127.10895538,ST-986,2025-09-04T10:00:00.000+09:00
8,3504. 원일교회,5,63,37.53805161,127.07659912,ST-987,2025-09-04T10:00:00.000+09:00
12,3505. 신양초교앞 교차로,1,8,37.53522110,127.06839752,ST-988,2025-09-04T10:00:00.000+09:00
10,3506. 영동대교 북단,0,0,37.53701401,127.06109619,ST-1191,2025-09-04T10:00:00.000+09:00
31,3507. 어린이회관,6,19,37.54595184,127.07800293,ST-1192,2025-09-04T10:00:00.000+09:00
7,3508. 화양사거리,4,57,37.54822159,127.06787872,ST-1193,2025-09-04T10:00:00.000+09:00
20,3509. 세종사이버대학교,23,115,37.55341721,127.07319641,ST-1194,2025-09-04T10:00:00.000+09:00
10,3510. 중곡SK아파트앞,21,210,37.56864929,127.08625031,ST-1427,2025-09-04T10:00:00.000+09:00
10,3511. 응봉역 1번출구,24,240,37.55125046,127.03510284,ST-1195,2025-09-04T10:00:00.000+09:00
15,3513. 상왕십리역 1번출구,14,93,37.56460953,127.02919769,ST-1197,2025-09-04T10:00:00.000+09:00
10,3514. 왕십리교회옆,12,120,37.56626129,127.02369690,ST-1198,2025-09-04T10:00:00.000+09:00
20,3515. 서울숲 관리사무소,1,5,37.54281616,127.04208374,ST-1199,2025-09-04T10:00:00.000+09:00
15,3516. 구의아리수정수센터앞,16,107,37.54384232,127.09329987,ST-1271,2025-09-04T10:00:00.000+09:00
10,3517. 용마사거리,14,140,37.56252670,127.08227539,ST-1266,2025-09-04T10:00:00.000+09:00
8,3518. 군자역 7번출구뒤,0,0,37.55686188,127.07913971,ST-1263,2025-09-04T10:00:00.000+09:00
10,3521. 현대홈타운 뒷길,3,30,37.54342651,127.09661865,ST-1379,2025-09-04T10:00:00.000+09:00
10,3523. 건국대학교 과학관(이과대) 앞,1,10,37.54171753,127.08016968,ST-1429,2025-09-04T10:00:00.000+09:00
15,3525. 금호스포츠센터앞,19,127,37.54608917,127.02507019,ST-1599,2025-09-04T10:00:00.000+09:00
5,3527. 왕십리 자이아파트(101동 앞),0,0,37.56179047,127.02439117,ST-1601,2025-09-04T10:00:00.000+09:00
8,3528. 광진정보도서관,8,100,37.55059814,127.11051178,ST-1602,2025-09-04T10:00:00.000+09:00
15,3529. 어린이대공원정문,9,60,37.54978943,127.07592773,ST-1603,2025-09-04T10:00:00.000+09:00
10,3530. 왕십리자이아파트 후문(삼거리),3,30,37.56014633,127.02635956,ST-1616,2025-09-04T10:00:00.000+09:00
10,3531. 논골사거리(금호도서관 입구),0,0,37.55477905,127.02484131,ST-1617,2025-09-04T10:00:00.000+09:00
9,3532. 왕십리KCC스위첸아파트,7,78,37.56068039,127.02677917,ST-1618,2025-09-04T10:00:00.000+09:00
10,3533. 건대입구역 사거리(롯데백화점),5,50,37.53929520,127.07078552,ST-1660,2025-09-04T10:00:00.000+09:00
10,3534. 건대입구역 5번출구 뒤,5,50,37.54008102,127.06956482,ST-1661,2025-09-04T10:00:00.000+09:00
10,3536. 중앙농협(자양동),29,290,37.53181076,127.08074188,ST-1663,2025-09-04T10:00:00.000+09:00
15,3537. 아차산 휴먼시아 아파트 옆,4,27,37.54848862,127.09375763,ST-1664,2025-09-04T10:00:00.000+09:00
10,3539. 서원마을,24,240,37.56379318,127.13283539,ST-1686,2025-09-04T10:00:00.000+09:00
15,3542. 래미안 구의파크 스위트,19,127,37.54498672,127.08980560,ST-1722,2025-09-04T10:00:00.000+09:00
15,3543. 세종대학교(학술정보원),0,0,37.55137253,127.07444000,ST-1760,2025-09-04T10:00:00.000+09:00
10,3544.한양대역 3번 출구,0,0,37.55453873,127.04377747,ST-2326,2025-09-04T10:00:00.000+09:00
10,3545.한양대역 1번출구,1,10,37.55657959,127.04335785,ST-2327,2025-09-04T10:00:00.000+09:00
17,3547.상왕십리역 6번 출입구,0,0,37.56426239,127.02932739,ST-2329,2025-09-04T10:00:00.000+09:00
10,3548.뚝섬역 6번출구,2,20,37.54695892,127.04766846,ST-2330,2025-09-04T10:00:00.000+09:00
9,3549.건영아파트 앞,20,222,37.55514145,127.07110596,ST-2331,2025-09-04T10:00:00.000+09:00
20,3550.금호나들목,56,280,37.54404068,127.02320099,ST-2332,2025-09-04T10:00:00.000+09:00
10,3551.성동도로사업소,7,70,37.55979919,127.05632782,ST-2333,2025-09-04T10:00:00.000+09:00
19,3552.서울숲 공영주차장앞,0,0,37.54195786,127.04277039,ST-2334,2025-09-04T10:00:00.000+09:00
10,3553.마장역3번출구,11,110,37.56597900,127.04311371,ST-2335,2025-09-04T10:00:00.000+09:00
10,3555.양지사거리(센트라스APT 115동앞),0,0,37.56681824,127.02915192,ST-2337,2025-09-04T10:00:00.000+09:00
10,3556.신금호파크자이APT앞,0,0,37.55610657,127.01978302,ST-2338,2025-09-04T10:00:00.000+09:00
8,3557.서울숲리버뷰자이APT105동 앞,3,38,37.55653000,127.03913116,ST-2339,2025-09-04T10:00:00.000+09:00
10,3558.마장동 금호어울림APT앞,9,90,37.56339645,127.04187012,ST-2340,2025-09-04T10:00:00.000+09:00
10,3559.성동구민종합체육센터 건너편,1,10,37.54509735,127.04426575,ST-2341,2025-09-04T10:00:00.000+09:00
22,3560.성동구 견인차량 보관소 앞,10,45,37.56370926,127.05644989,ST-2342,2025-09-04T10:00:00.000+09:00
10,3561.행당동 삼부APT후문,0,0,37.55926895,127.03839874,ST-2343,2025-09-04T10:00:00.000+09:00
5,3563.구의7단지현대아파트,6,120,37.53680038,127.09083557,ST-2302,2025-09-04T10:00:00.000+09:00
10,3566.우성4차아파트,29,290,37.53507233,127.07611084,ST-2305,2025-09-04T10:00:00.000+09:00
12,3569.건대병원후문,1,8,37.53956604,127.07244110,ST-2308,2025-09-04T10:00:00.000+09:00
15,3570.구의역 리버비스타 오피스텔,3,20,37.53780746,127.08976746,ST-2309,2025-09-04T10:00:00.000+09:00
15,3571.화양 APT(횡단보도 옆),11,73,37.54434967,127.06540680,ST-2310,2025-09-04T10:00:00.000+09:00
15,3573.광나루안전체험관,7,47,37.55133820,127.07671356,ST-2312,2025-09-04T10:00:00.000+09:00
6,3575. 자양사거리(서원빌딩),9,150,37.53657532,127.08258057,ST-2314,2025-09-04T10:00:00.000+09:00
20,3579.광진 캠퍼스시티,5,25,37.54788971,127.06745148,ST-2318,2025-09-04T10:00:00.000+09:00
15,3581.광진광장,0,0,37.54747009,127.07396698,ST-2320,2025-09-04T10:00:00.000+09:00
14,3582.화양동 우체국,19,136,37.54798889,127.06950378,ST-2321,2025-09-04T10:00:00.000+09:00
8,3586.군자역 비채온 오피스텔,5,63,37.55771255,127.07727051,ST-2325,2025-09-04T10:00:00.000+09:00
15,3587.우성식품 앞,23,153,37.54246521,127.09423065,ST-2407,2025-09-04T10:00:00.000+09:00
10,3588.세종대학교(영실관),1,10,37.55237198,127.07353973,ST-2408,2025-09-04T10:00:00.000+09:00
7,3600.사근빗물펌프장 건너편,14,200,37.56135941,127.04959106,ST-2420,2025-09-04T10:00:00.000+09:00
5,3602. 한국지역난방공사강남지사,1,20,37.49229431,127.09433746,ST-2474,2025-09-04T10:00:00.000+09:00
15,3604. 삼성중앙역 5번출구,1,7,37.51296234,127.05386353,ST-2671,2025-09-04T10:00:00.000+09:00
10,3606. 신사동주민센터 옆,6,60,37.52422714,127.02285004,ST-2673,2025-09-04T10:00:00.000+09:00
16,3609. 언주초등학교 입구,5,31,37.48536682,127.03849792,ST-2674,2025-09-04T10:00:00.000+09:00
10,3610. 윗반마을 입구,26,260,37.46534729,127.10880280,ST-2675,2025-09-04T10:00:00.000+09:00
16,3611. 방죽마을 입구,34,213,37.47123337,127.10721588,ST-2676,2025-09-04T10:00:00.000+09:00
10,3612. 은곡마을,15,150,37.46726227,127.09801483,ST-2677,2025-09-04T10:00:00.000+09:00
10,3614. 은마아파트 입구 사거리,2,20,37.49840164,127.06093597,ST-2678,2025-09-04T10:00:00.000+09:00
10,3615. 서울 논현동우체국 앞,3,30,37.51446152,127.03260040,ST-2679,2025-09-04T10:00:00.000+09:00
10,3616. 역삼중학교 앞(체육관 방향),1,10,37.49526215,127.04950714,ST-2680,2025-09-04T10:00:00.000+09:00
10,3618. 서울율현초교 삼거리,47,470,37.47364044,127.10702515,ST-2681,2025-09-04T10:00:00.000+09:00
10,3620. 청담역 11번 출구,1,10,37.51925659,127.05159760,ST-2682,2025-09-04T10:00:00.000+09:00
7,3622. 은마아파트입구 사거리(1),1,14,37.49986649,127.06050110,ST-2684,2025-09-04T10:00:00.000+09:00
10,3623. 일원에코파크 앞(개포로 방면),13,130,37.49587631,127.08650208,ST-2685,2025-09-04T10:00:00.000+09:00
10,3624. 대모산입구역 7번 출구 앞,4,40,37.49017715,127.07305908,ST-2686,2025-09-04T10:00:00.000+09:00
10,3627. 압구정나들목,0,0,37.53075027,127.04160309,ST-2688,2025-09-04T10:00:00.000+09:00
10,3628. 역삼1동 주민센터,19,190,37.49521255,127.03302765,ST-2689,2025-09-04T10:00:00.000+09:00
4,3629. 청담사거리(신한오피스텔빌딩 앞),4,100,37.52416229,127.04895020,ST-2690,2025-09-04T10:00:00.000+09:00
10,3630. 개포우성6차아파트 정문 앞,16,160,37.47685623,127.05536652,ST-2691,2025-09-04T10:00:00.000+09:00
5,3634. 국악고교 앞 교차로,2,40,37.47402191,127.04844666,ST-2788,2025-09-04T10:00:00.000+09:00
5,3636. 삼성중앙역·플래티넘아파트 정류소,0,0,37.51264191,127.05156708,ST-2837,2025-09-04T10:00:00.000+09:00
10,3637. 세곡데이케어센터,17,170,37.46072388,127.10287476,ST-2838,2025-09-04T10:00:00.000+09:00
5,3638. 신청담나들목,13,260,37.52796173,127.05162811,ST-2839,2025-09-04T10:00:00.000+09:00
7,3640. 일원1동주민센터앞 사거리,27,386,37.49087906,127.08795929,ST-2847,2025-09-04T10:00:00.000+09:00
10,3641. 대청역,1,10,37.49370575,127.07999420,ST-2867,2025-09-04T10:00:00.000+09:00
13,3642. 강남자곡힐스테이트,4,31,37.47092819,127.08970642,ST-2907,2025-09-04T10:00:00.000+09:00
5,3643. 더시그넘하우스 앞,10,200,37.47267914,127.10375977,ST-2868,2025-09-04T10:00:00.000+09:00
5,3644. 상록수아파트,3,60,37.48276138,127.08042145,ST-2869,2025-09-04T10:00:00.000+09:00
7,3646. 선정릉역 4번 출구,0,0,37.50978470,127.04277039,ST-2882,2025-09-04T10:00:00.000+09:00
10,3647. 구룡역 1번 출구,4,40,37.48642349,127.05931854,ST-2925,2025-09-04T10:00:00.000+09:00
5,3648. 구룡역 4번 출구,1,20,37.48670578,127.06050110,ST-2926,2025-09-04T10:00:00.000+09:00
6,3649. 구룡역 5번 출구,2,33,37.48607635,127.05921936,ST-2927,2025-09-04T10:00:00.000+09:00
5,3651. 개포동역 4번출구,22,440,37.48929596,127.06616974,ST-3049,2025-09-04T10:00:00.000+09:00
10,3652. 한영외국어고등학교,5,50,37.54709244,127.15621948,ST-2424,2025-09-04T10:00:00.000+09:00
10,3653. 강동리버스트4단지아파트 404동 앞,40,400,37.57201385,127.17170715,ST-2567,2025-09-04T10:00:00.000+09:00
10,3654. 강동리버스트4단지아파트 405동 앞,14,140,37.57201385,127.17301178,ST-2568,2025-09-04T10:00:00.000+09:00
10,3655. 둔촌신성미소지움아파트,9,90,37.52718735,127.14270782,ST-2457,2025-09-04T10:00:00.000+09:00
20,3656. 둔촌푸르지오아파트,20,100,37.53407288,127.14500427,ST-2747,2025-09-04T10:00:00.000+09:00
10,3657. 서울천호동우체국,14,140,37.54074097,127.12576294,ST-2732,2025-09-04T10:00:00.000+09:00
10,3658. 프라이어팰리스아파트,10,100,37.55468750,127.13940430,ST-2733,2025-09-04T10:00:00.000+09:00
10,3659. 명일초등학교 옆,11,110,37.55464554,127.14253235,ST-2734,2025-09-04T10:00:00.000+09:00
10,3661. 명일동신동아아파트 앞,2,20,37.55483246,127.15173340,ST-2736,2025-09-04T10:00:00.000+09:00
15,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),1,7,37.55845642,127.14415741,ST-2737,2025-09-04T10:00:00.000+09:00
12,3664. 맥도날드 서울둔촌DT점 앞,39,325,37.52938843,127.13718414,ST-2738,2025-09-04T10:00:00.000+09:00
12,3665. 고덕센트럴 아이파크상가 앞,17,142,37.55058289,127.16542053,ST-2739,2025-09-04T10:00:00.000+09:00
10,3668. 성내삼성아파트,53,530,37.53137589,127.12707520,ST-2740,2025-09-04T10:00:00.000+09:00
7,3671. 둔촌동역교차로,13,186,37.52923584,127.13647461,ST-2742,2025-09-04T10:00:00.000+09:00
10,3673. 강동리버스트6단지,28,280,37.57095337,127.17174530,ST-2743,2025-09-04T10:00:00.000+09:00
10,3674. 강동리버스트7단지,19,190,37.57073975,127.17215729,ST-2744,2025-09-04T10:00:00.000+09:00
20,3675. 강동리버스트8단지,22,110,37.57180405,127.17446899,ST-2745,2025-09-04T10:00:00.000+09:00
10,3676. 강동리엔파크9단지,6,60,37.55736542,127.18013763,ST-2696,2025-09-04T10:00:00.000+09:00
6,3680. 강동역3번출구,0,0,37.53541565,127.13309479,ST-2748,2025-09-04T10:00:00.000+09:00
10,3681. 길동 마루빌딩,29,290,37.53685379,127.13948822,ST-2749,2025-09-04T10:00:00.000+09:00
10,3682. 길동 동호빌딩,30,300,37.54154587,127.14147949,ST-2750,2025-09-04T10:00:00.000+09:00
10,3683. KT&G강동지사,19,190,37.54370880,127.14228058,ST-2751,2025-09-04T10:00:00.000+09:00
10,3684. 고덕자이(105동 앞),27,270,37.55361176,127.17203522,ST-2854,2025-09-04T10:00:00.000+09:00
15,3685. 강동리엔파크14단지(1401동 앞),16,107,37.55212402,127.18064117,ST-2697,2025-09-04T10:00:00.000+09:00
8,3686. 고덕 래미안 힐스테이트(101동),21,263,37.55885696,127.15148926,ST-2862,2025-09-04T10:00:00.000+09:00
10,3688. 상일동산(동아아파트앞 교차로),16,160,37.54581833,127.16688538,ST-2841,2025-09-04T10:00:00.000+09:00
20,3689. 강일역 3번출구,2,10,37.55740356,127.17653656,ST-2908,2025-09-04T10:00:00.000+09:00
23,3690. 강일역 4번출구,2,9,37.55707169,127.17514038,ST-2909,2025-09-04T10:00:00.000+09:00
10,3692. 둔촌오륜역 1번 출구,18,180,37.51960373,127.13871002,ST-2929,2025-09-04T10:00:00.000+09:00
14,3694. 강동리엔파크 13단지(1303동 앞),9,64,37.55302811,127.18075562,ST-2966,2025-09-04T10:00:00.000+09:00
6,3698. 명일역 3번출구 옆,0,0,37.55142593,127.14421082,ST-3085,2025-09-04T10:00:00.000+09:00
15,3699. 상일파출소 옆,36,240,37.55655289,127.16587830,ST-3087,2025-09-04T10:00:00.000+09:00
8,3700. 강변그대가리버뷰 입구 맞은편,71,888,37.54816437,127.12257385,ST-3098,2025-09-04T10:00:00.000+09:00
8,3701. 방아삼거리,3,38,37.52328110,127.14613342,ST-3154,2025-09-04T10:00:00.000+09:00
10,3703. 삼양입구사거리,5,50,37.61708832,127.02809906,ST-2458,2025-09-04T10:00:00.000+09:00
10,3707. 드래곤타워 앞,5,50,37.63713455,127.03137970,ST-2459,2025-09-04T10:00:00.000+09:00
10,3714. 송천센트레빌,1,10,37.61220932,127.02497864,ST-2461,2025-09-04T10:00:00.000+09:00
11,3718. 번동3단지 버스정류장,34,309,37.62868500,127.04390717,ST-2610,2025-09-04T10:00:00.000+09:00
20,3724. 삼양동주민센터 앞,1,5,37.62491226,127.01979065,ST-3184,2025-09-04T10:00:00.000+09:00
5,3725. 강북 청소년 문화정보도서관 앞,7,140,37.62302017,127.02186584,ST-3193,2025-09-04T10:00:00.000+09:00
6,3726.삼양동사거리,3,50,37.61792755,127.02136230,ST-3234,2025-09-04T10:00:00.000+09:00
10,3753. 공항중학교 버스정류장,0,0,37.56113434,126.81610107,ST-2476,2025-09-04T10:00:00.000+09:00
10,3754. 신방화역 8번출구,10,100,37.56740570,126.81621552,ST-2611,2025-09-04T10:00:00.000+09:00
10,3756. 마곡힐스테이트 정문,24,240,37.56497574,126.81740570,ST-2477,2025-09-04T10:00:00.000+09:00
10,3757. 신방화역 6번출구,4,40,37.56692886,126.81684113,ST-2857,2025-09-04T10:00:00.000+09:00
10,3758. 서울남부출입국관리소,0,0,37.56059265,126.82084656,ST-2858,2025-09-04T10:00:00.000+09:00
25,3759. 이대서울병원,7,28,37.55863190,126.83559418,ST-2569,2025-09-04T10:00:00.000+09:00
17,3760. 발산역 8번 출구,5,29,37.55846024,126.83676147,ST-2538,2025-09-04T10:00:00.000+09:00
10,3761. 나이아가라관광호텔,10,100,37.54903030,126.87836456,ST-2478,2025-09-04T10:00:00.000+09:00
10,3762. 마곡9단지 907동앞,29,290,37.56068420,126.81918335,ST-2831,2025-09-04T10:00:00.000+09:00
18,3763. 등촌태영아파트,17,94,37.55603027,126.86429596,ST-2479,2025-09-04T10:00:00.000+09:00
10,3764. 관문주유소(GS칼택스) 앞,32,320,37.55802917,126.84183502,ST-2613,2025-09-04T10:00:00.000+09:00
10,3765. 문소빌딩,8,80,37.54555511,126.84449768,ST-2480,2025-09-04T10:00:00.000+09:00
10,3766. 강서문화센터,14,140,37.54457855,126.84378052,ST-2539,2025-09-04T10:00:00.000+09:00
10,3767. 대원빌딩,39,390,37.54536819,126.84470367,ST-2481,2025-09-04T10:00:00.000+09:00
10,3770. 남부순환로 205,12,120,37.54739761,126.82141113,ST-2752,2025-09-04T10:00:00.000+09:00
13,3772. 길성그랑프리텔아파트,33,254,37.56924820,126.81650543,ST-2482,2025-09-04T10:00:00.000+09:00
10,3774. 마곡9단지 910동 상가앞,55,550,37.56108475,126.81679535,ST-2789,2025-09-04T10:00:00.000+09:00
10,3775. 가양오토갤러리,6,60,37.56644058,126.84430695,ST-2483,2025-09-04T10:00:00.000+09:00
10,3776. 김포공항사거리,24,240,37.56753540,126.80518341,ST-2484,2025-09-04T10:00:00.000+09:00
10,3778. 김포공항입구 교차로,12,120,37.56179428,126.80792999,ST-2486,2025-09-04T10:00:00.000+09:00
22,3780. 등촌서광아파트,59,268,37.55755234,126.85625458,ST-2487,2025-09-04T10:00:00.000+09:00
12,3781. 강서아동복지센터,7,58,37.58458328,126.81092072,ST-2488,2025-09-04T10:00:00.000+09:00
10,3782. 겸재정선미술관,18,180,37.57128906,126.83777618,ST-2489,2025-09-04T10:00:00.000+09:00
10,3783. 마곡금호어울림아파트,43,430,37.57410049,126.83711243,ST-2490,2025-09-04T10:00:00.000+09:00
10,3784. 벽산아파트,30,300,37.57531738,126.83666992,ST-2491,2025-09-04T10:00:00.000+09:00
20,3785. 마곡14단지 1408동앞,21,105,37.55737305,126.82332611,ST-2832,2025-09-04T10:00:00.000+09:00
